id_departamento;Puesto;Nombre;TipoPuesto;tipoPersonal;formaProvision;adcripcionGrupos;adcripcionEscalas;nivelComplementoDestino;complementoEspecificoPuntos;complementoEspecificoEuros;observacionesRequisitos;situacion
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4236;SU020;ENCARGADO/A SUBALTERNOS;SU;F/L;C;E;A.E.;14;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4236;SU020;ENCARGADO/A SUBALTERNOS;SU;F/L;C;E;A.E.;14;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;CUBIERTO
4236;SU020;ENCARGADO/A SUBALTERNOS;SU;F/L;C;E;A.E.;14;275;10908;TA-0, AERL;CUBIERTO
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4244;AU015;OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR);AU;F/L;-;C2;A.G.;16;275;10908;TA-0, AERL;VACANTE
4252;SU014;VIGILANTE DE COORDINACIÓN;SU;F/L;C;E;A.E.;14;275;10908;TA-0, AERL;VACANTE
4252;SU014;VIGILANTE DE COORDINACIÓN;SU;F/L;C;E;A.E.;14;275;10908;TA-0, AERL;VACANTE
4256;SU021;CONDUCTOR DE PRESIDENCIA;SU;L;LD;E;-;14;280;11106;TA-0, AERL;VACANTE
4280;AU034;ENCARGADO/A DE OBRAS;AU;L;C;C2;AG./A.E.;16;280;11106;TA-0, AERL;CUBIERTO
4280;AU034;ENCARGADO/A DE OBRAS;AU;L;C;C2;AG./A.E.;16;280;11106;TA-0, AERL;CUBIERTO
4280;AU034;ENCARGADO/A DE OBRAS;AU;L;C;C2;AG./A.E.;16;280;11106;TA-0, AERL;VACANTE
4280;AU034;ENCARGADO/A DE OBRAS;AU;L;C;C2;AG./A.E.;16;280;11106;TA-0, AERL;VACANTE
4280;AU034;ENCARGADO/A DE OBRAS;AU;L;C;C2;AG./A.E.;16;280;11106;TA-0, AERL;VACANTE
4280;AU034;ENCARGADO/A DE OBRAS;AU;L;C;C2;AG./A.E.;16;280;11106;TA-0, AERL;VACANTE
4284;SU019;VIGILANTE MEDIO AMBIENTE DE COORDINACIÓN;SU;L;C;E;-;14;280;11106;TA-0;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4304;TE018;ENCARGADO DE OPERADORES DE INFORMÁTICA;TE;L;-;C1;-;18;290;11503;TA-0;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4372;TE013;SECRETARIO/A DE DIRECCIÓN;TE;F/L;C;C1;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4372;TE013;SECRETARIO/A DE DIRECCIÓN;TE;F/L;C;C1;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;CUBIERTO
4408;AU021;SECRETARIO/A DIRECCIÓN;AU;F/L;C;C2;A.G./A.E.;16;290;11503;TA-0, AERL;VACANTE
4416;TM020;TÉCNICO/A MEDIO/A DE COMUNICACIÓN;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0,AERL;CUBIERTO
4416;TM020;TÉCNICO/A MEDIO/A DE COMUNICACIÓN;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0,AERL;VACANTE
4420;TM021;TÉCNICO/A MEDIO DE CÁMARA, SONIDO Y RADIO TV;TM;L;-;A2;A.G./A.E.;19;370;14676;TA-0;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;VACANTE
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;VACANTE
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-7, AERL;VACANTE
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;VACANTE
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;VACANTE
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;VACANTE
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4532;TM012;TÉCNICO/A MEDIO MUSICAL;TM;F/L;-;A2;A.E.;19;370;14676;TA-19, AERL;CUBIERTO
4532;TM012;TÉCNICO/A MEDIO MUSICAL;TM;F/L;-;A2;A.E.;19;370;14676;TA-19, AERL;CUBIERTO
4532;TM012;TÉCNICO/A MEDIO MUSICAL;TM;F/L;-;A2;A.E.;19;370;14676;TA-19, AERL;CUBIERTO
4532;TM012;TÉCNICO/A MEDIO MUSICAL;TM;F/L;-;A2;A.E.;19;370;14676;TA-19, AERL;VACANTE
4532;TM012;TÉCNICO/A MEDIO MUSICAL;TM;F/L;-;A2;A.E.;19;370;14676;TA-19, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;VACANTE
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;VACANTE
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;VACANTE
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;CUBIERTO
4572;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;TM;F/L;-;A2;A.G./A.E.;19;370;14676;TA-0, AERL;VACANTE
4776;TM005;TÉCNICO/A MEDIO EN EDUCACIÓN SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-15, AERL;CUBIERTO
4776;TM005;TÉCNICO/A MEDIO EN EDUCACIÓN SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-15, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
4756;TM004;TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL;TM;F/L;-;A2;A.E.;19;375;14874;TA-7, AERL;CUBIERTO
